split1	451Lu_sc_br_cell_100	0	0.02739582024514675
split1	451Lu_sc_br_cell_95	0	0.13497163355350494
split1	451Lu_sc_br_cell_3	0	0.08371224999427795
split1	451Lu_sc_par_cell_26	1	0.03443310782313347
split1	451Lu_sc_br_cell_23	0	0.05110873281955719
split1	451Lu_sc_par_cell_25	1	0.00445445254445076
split1	451Lu_sc_br_cell_51	0	0.035243622958660126
split1	451Lu_sc_br_cell_4	0	0.04346347972750664
split1	451Lu_sc_par_cell_45	1	0.022426694631576538
split1	451Lu_sc_par_cell_77	1	0.01964414305984974
split1	451Lu_sc_par_cell_36	1	0.006018221843987703
split1	451Lu_sc_br_cell_102	0	0.015015811659395695
split1	451Lu_sc_br_cell_56	0	0.027128031477332115
split1	451Lu_sc_par_cell_51	1	0.0037773167714476585
split1	451Lu_sc_par_cell_33	1	0.015089350752532482
split1	451Lu_sc_br_cell_110	0	0.04544615373015404
split1	451Lu_sc_br_cell_109	0	0.17475047707557678
split1	451Lu_sc_br_cell_107	0	0.03919697552919388
split1	451Lu_sc_br_cell_45	0	0.016474362462759018
split1	451Lu_sc_par_cell_57	1	0.035185202956199646
split1	451Lu_sc_par_cell_81	1	0.05092853307723999
split1	451Lu_sc_br_cell_55	0	0.05595168098807335
split1	451Lu_sc_par_cell_24	1	0.013588055036962032
split1	451Lu_sc_br_cell_36	0	0.04111351817846298
split1	451Lu_sc_par_cell_61	1	0.034902423620224
split1	451Lu_sc_par_cell_59	1	0.014458163641393185
split1	451Lu_sc_par_cell_29	1	0.011548854410648346
split1	451Lu_sc_par_cell_68	1	0.04255378246307373
split1	451Lu_sc_br_cell_104	0	0.05950077623128891
split1	451Lu_sc_br_cell_34	0	0.020276488736271858
split1	451Lu_sc_br_cell_25	0	0.048838064074516296
split2	451Lu_sc_br_cell_14	0	0.04545607045292854
split2	451Lu_sc_br_cell_63	0	0.0776524469256401
split2	451Lu_sc_br_cell_26	0	0.0329146645963192
split2	451Lu_sc_br_cell_106	0	0.03632234409451485
split2	451Lu_sc_br_cell_112	0	0.0013910612324252725
split2	451Lu_sc_par_cell_53	1	0.013783374801278114
split2	451Lu_sc_par_cell_15	1	0.018721461296081543
split2	451Lu_sc_par_cell_80	1	0.02378452941775322
split2	451Lu_sc_par_cell_76	1	0.007652739994227886
split2	451Lu_sc_par_cell_34	1	0.0448884591460228
split2	451Lu_sc_par_cell_17	1	0.007304313126951456
split2	451Lu_sc_br_cell_53	0	0.0046109771355986595
split2	451Lu_sc_par_cell_75	1	0.046495940536260605
split2	451Lu_sc_br_cell_40	0	0.01919877901673317
split2	451Lu_sc_br_cell_92	0	0.005979584529995918
split2	451Lu_sc_par_cell_72	1	0.002764770295470953
split2	451Lu_sc_par_cell_84	1	0.026343906298279762
split2	451Lu_sc_par_cell_10	1	0.008743582293391228
split2	451Lu_sc_par_cell_60	1	0.015675263479351997
split2	451Lu_sc_br_cell_24	0	0.018121233209967613
split2	451Lu_sc_br_cell_96	0	0.013642730191349983
split2	451Lu_sc_br_cell_22	0	0.03174446150660515
split2	451Lu_sc_par_cell_14	1	0.061863597482442856
split2	451Lu_sc_br_cell_69	0	0.02923199161887169
split2	451Lu_sc_par_cell_74	1	0.012302159331738949
split2	451Lu_sc_br_cell_80	0	0.0075968187302351
split2	451Lu_sc_par_cell_63	1	0.05049640312790871
split2	451Lu_sc_br_cell_39	0	0.036275893449783325
split2	451Lu_sc_br_cell_59	0	0.01636168733239174
split2	451Lu_sc_br_cell_72	0	0.005993281025439501
split2	451Lu_sc_par_cell_28	1	0.04029601439833641
split3	451Lu_sc_par_cell_22	1	0.025850627571344376
split3	451Lu_sc_br_cell_93	0	0.013718848116695881
split3	451Lu_sc_par_cell_18	1	0.002516744192689657
split3	451Lu_sc_br_cell_29	0	0.02074739895761013
split3	451Lu_sc_br_cell_17	0	0.0038526321295648813
